model,lab,frame,scenario_id,iteration,question,option_index,weight
deepseek_v4,DeepSeek,collectivist,domain_10,1,judgment,0,1.0
deepseek_v4,DeepSeek,collectivist,domain_10,1,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_10,1,judgment,2,0.0
deepseek_v4,DeepSeek,collectivist,domain_10,1,reasoning,0,1.0
deepseek_v4,DeepSeek,collectivist,domain_10,1,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_10,1,reasoning,2,0.0
deepseek_v4,DeepSeek,collectivist,domain_11,1,judgment,0,0.6
deepseek_v4,DeepSeek,collectivist,domain_11,1,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,domain_11,1,judgment,2,0.3
deepseek_v4,DeepSeek,collectivist,domain_11,1,reasoning,0,0.65
deepseek_v4,DeepSeek,collectivist,domain_11,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_11,1,reasoning,2,0.3
deepseek_v4,DeepSeek,collectivist,domain_12,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_12,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_12,1,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_12,1,reasoning,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_12,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_12,1,reasoning,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_2,1,judgment,0,0.95
deepseek_v4,DeepSeek,collectivist,domain_2,1,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_2,1,judgment,2,0.05
deepseek_v4,DeepSeek,collectivist,domain_2,1,reasoning,0,0.9
deepseek_v4,DeepSeek,collectivist,domain_2,1,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_2,1,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,domain_3,1,judgment,0,0.85
deepseek_v4,DeepSeek,collectivist,domain_3,1,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_3,1,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_3,1,reasoning,0,0.85
deepseek_v4,DeepSeek,collectivist,domain_3,1,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_3,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_4,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_4,1,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,domain_4,1,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_4,1,reasoning,0,0.55
deepseek_v4,DeepSeek,collectivist,domain_4,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_4,1,reasoning,2,0.4
deepseek_v4,DeepSeek,collectivist,domain_5,1,judgment,0,0.85
deepseek_v4,DeepSeek,collectivist,domain_5,1,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_5,1,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_5,1,reasoning,0,0.75
deepseek_v4,DeepSeek,collectivist,domain_5,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_5,1,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_6,1,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_6,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_6,1,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_6,1,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_6,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_6,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_7,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_7,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_7,1,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_7,1,reasoning,0,0.65
deepseek_v4,DeepSeek,collectivist,domain_7,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_7,1,reasoning,2,0.3
deepseek_v4,DeepSeek,collectivist,domain_8,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_8,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_8,1,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_8,1,reasoning,0,0.6
deepseek_v4,DeepSeek,collectivist,domain_8,1,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,domain_8,1,reasoning,2,0.3
deepseek_v4,DeepSeek,collectivist,domain_9,1,judgment,0,0.9
deepseek_v4,DeepSeek,collectivist,domain_9,1,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_9,1,judgment,2,0.1
deepseek_v4,DeepSeek,collectivist,domain_9,1,reasoning,0,0.9
deepseek_v4,DeepSeek,collectivist,domain_9,1,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_9,1,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,mac_1,1,judgment,0,0.9
deepseek_v4,DeepSeek,collectivist,mac_1,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_1,1,judgment,2,0.05
deepseek_v4,DeepSeek,collectivist,mac_1,1,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,mac_1,1,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,mac_1,1,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,mac_10,1,judgment,0,0.1
deepseek_v4,DeepSeek,collectivist,mac_10,1,judgment,1,0.65
deepseek_v4,DeepSeek,collectivist,mac_10,1,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,mac_10,1,reasoning,0,0.05
deepseek_v4,DeepSeek,collectivist,mac_10,1,reasoning,1,0.8
deepseek_v4,DeepSeek,collectivist,mac_10,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,mac_11,1,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,mac_11,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_11,1,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,mac_11,1,reasoning,0,0.5
deepseek_v4,DeepSeek,collectivist,mac_11,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_11,1,reasoning,2,0.45
deepseek_v4,DeepSeek,collectivist,mac_12,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,mac_12,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_12,1,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,mac_12,1,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,mac_12,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_12,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,mac_2,1,judgment,0,0.65
deepseek_v4,DeepSeek,collectivist,mac_2,1,judgment,1,0.3
deepseek_v4,DeepSeek,collectivist,mac_2,1,judgment,2,0.05
deepseek_v4,DeepSeek,collectivist,mac_2,1,reasoning,0,0.7
deepseek_v4,DeepSeek,collectivist,mac_2,1,reasoning,1,0.25
deepseek_v4,DeepSeek,collectivist,mac_2,1,reasoning,2,0.05
deepseek_v4,DeepSeek,collectivist,mac_3,1,judgment,0,0.3
deepseek_v4,DeepSeek,collectivist,mac_3,1,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,mac_3,1,judgment,2,0.6
deepseek_v4,DeepSeek,collectivist,mac_3,1,reasoning,0,0.3
deepseek_v4,DeepSeek,collectivist,mac_3,1,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,mac_3,1,reasoning,2,0.6
deepseek_v4,DeepSeek,collectivist,mac_4,1,judgment,0,0.9
deepseek_v4,DeepSeek,collectivist,mac_4,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_4,1,judgment,2,0.05
deepseek_v4,DeepSeek,collectivist,mac_4,1,reasoning,0,0.9
deepseek_v4,DeepSeek,collectivist,mac_4,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_4,1,reasoning,2,0.05
deepseek_v4,DeepSeek,collectivist,mac_5,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,mac_5,1,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,mac_5,1,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,mac_5,1,reasoning,0,0.65
deepseek_v4,DeepSeek,collectivist,mac_5,1,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,mac_5,1,reasoning,2,0.25
deepseek_v4,DeepSeek,collectivist,mac_6,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,mac_6,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_6,1,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,mac_6,1,reasoning,0,0.75
deepseek_v4,DeepSeek,collectivist,mac_6,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_6,1,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,mac_7,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,mac_7,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_7,1,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,mac_7,1,reasoning,0,0.75
deepseek_v4,DeepSeek,collectivist,mac_7,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,mac_7,1,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,mac_8,1,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,mac_8,1,judgment,1,0.15
deepseek_v4,DeepSeek,collectivist,mac_8,1,judgment,2,0.05
deepseek_v4,DeepSeek,collectivist,mac_8,1,reasoning,0,0.85
deepseek_v4,DeepSeek,collectivist,mac_8,1,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,mac_8,1,reasoning,2,0.05
deepseek_v4,DeepSeek,collectivist,mac_9,1,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,mac_9,1,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,mac_9,1,judgment,2,0.3
deepseek_v4,DeepSeek,collectivist,mac_9,1,reasoning,0,0.4
deepseek_v4,DeepSeek,collectivist,mac_9,1,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,mac_9,1,reasoning,2,0.5
deepseek_v4,DeepSeek,collectivist,scope_1,1,judgment,0,0.35
deepseek_v4,DeepSeek,collectivist,scope_1,1,judgment,1,0.55
deepseek_v4,DeepSeek,collectivist,scope_1,1,judgment,2,0.1
deepseek_v4,DeepSeek,collectivist,scope_1,1,reasoning,0,0.4
deepseek_v4,DeepSeek,collectivist,scope_1,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_1,1,reasoning,2,0.05
deepseek_v4,DeepSeek,collectivist,scope_1,1,reasoning,3,0.5
deepseek_v4,DeepSeek,collectivist,scope_10,1,judgment,0,0.25
deepseek_v4,DeepSeek,collectivist,scope_10,1,judgment,1,0.2
deepseek_v4,DeepSeek,collectivist,scope_10,1,judgment,2,0.55
deepseek_v4,DeepSeek,collectivist,scope_10,1,reasoning,0,0.3
deepseek_v4,DeepSeek,collectivist,scope_10,1,reasoning,1,0.2
deepseek_v4,DeepSeek,collectivist,scope_10,1,reasoning,2,0.5
deepseek_v4,DeepSeek,collectivist,scope_11,1,judgment,0,0.75
deepseek_v4,DeepSeek,collectivist,scope_11,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_11,1,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,scope_11,1,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,scope_11,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_11,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,scope_12,1,judgment,0,0.25
deepseek_v4,DeepSeek,collectivist,scope_12,1,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,scope_12,1,judgment,2,0.65
deepseek_v4,DeepSeek,collectivist,scope_12,1,reasoning,0,0.2
deepseek_v4,DeepSeek,collectivist,scope_12,1,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,scope_12,1,reasoning,2,0.7
deepseek_v4,DeepSeek,collectivist,scope_2,1,judgment,0,0.4
deepseek_v4,DeepSeek,collectivist,scope_2,1,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,scope_2,1,judgment,2,0.5
deepseek_v4,DeepSeek,collectivist,scope_2,1,reasoning,0,0.6
deepseek_v4,DeepSeek,collectivist,scope_2,1,reasoning,1,0.15
deepseek_v4,DeepSeek,collectivist,scope_2,1,reasoning,2,0.25
deepseek_v4,DeepSeek,collectivist,scope_3,1,judgment,0,0.75
deepseek_v4,DeepSeek,collectivist,scope_3,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_3,1,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,scope_3,1,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,scope_3,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_3,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,scope_4,1,judgment,0,0.2
deepseek_v4,DeepSeek,collectivist,scope_4,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_4,1,judgment,2,0.75
deepseek_v4,DeepSeek,collectivist,scope_4,1,reasoning,0,0.15
deepseek_v4,DeepSeek,collectivist,scope_4,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_4,1,reasoning,2,0.8
deepseek_v4,DeepSeek,collectivist,scope_5,1,judgment,0,0.2
deepseek_v4,DeepSeek,collectivist,scope_5,1,judgment,1,0.2
deepseek_v4,DeepSeek,collectivist,scope_5,1,judgment,2,0.6
deepseek_v4,DeepSeek,collectivist,scope_5,1,reasoning,0,0.45
deepseek_v4,DeepSeek,collectivist,scope_5,1,reasoning,1,0.4
deepseek_v4,DeepSeek,collectivist,scope_5,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,scope_6,1,judgment,0,0.05
deepseek_v4,DeepSeek,collectivist,scope_6,1,judgment,1,0.75
deepseek_v4,DeepSeek,collectivist,scope_6,1,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,scope_6,1,reasoning,0,0.1
deepseek_v4,DeepSeek,collectivist,scope_6,1,reasoning,1,0.5
deepseek_v4,DeepSeek,collectivist,scope_6,1,reasoning,2,0.4
deepseek_v4,DeepSeek,collectivist,scope_7,1,judgment,0,0.1
deepseek_v4,DeepSeek,collectivist,scope_7,1,judgment,1,0.3
deepseek_v4,DeepSeek,collectivist,scope_7,1,judgment,2,0.6
deepseek_v4,DeepSeek,collectivist,scope_7,1,reasoning,0,0.1
deepseek_v4,DeepSeek,collectivist,scope_7,1,reasoning,1,0.6
deepseek_v4,DeepSeek,collectivist,scope_7,1,reasoning,2,0.3
deepseek_v4,DeepSeek,collectivist,scope_8,1,judgment,0,0.75
deepseek_v4,DeepSeek,collectivist,scope_8,1,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_8,1,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,scope_8,1,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,scope_8,1,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,scope_8,1,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,scope_9,1,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,scope_9,1,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,scope_9,1,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,scope_9,1,reasoning,0,0.9
deepseek_v4,DeepSeek,collectivist,scope_9,1,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,scope_9,1,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,auth_1,2,judgment,0,0.1
deepseek_v4,DeepSeek,collectivist,auth_1,2,judgment,1,0.55
deepseek_v4,DeepSeek,collectivist,auth_1,2,judgment,2,0.35
deepseek_v4,DeepSeek,collectivist,auth_1,2,reasoning,0,0.05
deepseek_v4,DeepSeek,collectivist,auth_1,2,reasoning,1,0.45
deepseek_v4,DeepSeek,collectivist,auth_1,2,reasoning,2,0.35
deepseek_v4,DeepSeek,collectivist,auth_1,2,reasoning,3,0.15
deepseek_v4,DeepSeek,collectivist,auth_10,2,judgment,0,0.1
deepseek_v4,DeepSeek,collectivist,auth_10,2,judgment,1,0.5
deepseek_v4,DeepSeek,collectivist,auth_10,2,judgment,2,0.4
deepseek_v4,DeepSeek,collectivist,auth_10,2,reasoning,0,0.15
deepseek_v4,DeepSeek,collectivist,auth_10,2,reasoning,1,0.55
deepseek_v4,DeepSeek,collectivist,auth_10,2,reasoning,2,0.3
deepseek_v4,DeepSeek,collectivist,auth_11,2,judgment,0,0.35
deepseek_v4,DeepSeek,collectivist,auth_11,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_11,2,judgment,2,0.6
deepseek_v4,DeepSeek,collectivist,auth_11,2,reasoning,0,0.45
deepseek_v4,DeepSeek,collectivist,auth_11,2,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,auth_11,2,reasoning,2,0.45
deepseek_v4,DeepSeek,collectivist,auth_12,2,judgment,0,0.4
deepseek_v4,DeepSeek,collectivist,auth_12,2,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,auth_12,2,judgment,2,0.5
deepseek_v4,DeepSeek,collectivist,auth_12,2,reasoning,0,0.4
deepseek_v4,DeepSeek,collectivist,auth_12,2,reasoning,1,0.2
deepseek_v4,DeepSeek,collectivist,auth_12,2,reasoning,2,0.4
deepseek_v4,DeepSeek,collectivist,auth_2,2,judgment,0,0.1
deepseek_v4,DeepSeek,collectivist,auth_2,2,judgment,1,0.3
deepseek_v4,DeepSeek,collectivist,auth_2,2,judgment,2,0.6
deepseek_v4,DeepSeek,collectivist,auth_2,2,reasoning,0,0.1
deepseek_v4,DeepSeek,collectivist,auth_2,2,reasoning,1,0.4
deepseek_v4,DeepSeek,collectivist,auth_2,2,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,auth_2,2,reasoning,3,0.3
deepseek_v4,DeepSeek,collectivist,auth_3,2,judgment,0,0.05
deepseek_v4,DeepSeek,collectivist,auth_3,2,judgment,1,0.8
deepseek_v4,DeepSeek,collectivist,auth_3,2,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,auth_3,2,reasoning,0,0.05
deepseek_v4,DeepSeek,collectivist,auth_3,2,reasoning,1,0.85
deepseek_v4,DeepSeek,collectivist,auth_3,2,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,auth_4,2,judgment,0,0.1
deepseek_v4,DeepSeek,collectivist,auth_4,2,judgment,1,0.35
deepseek_v4,DeepSeek,collectivist,auth_4,2,judgment,2,0.55
deepseek_v4,DeepSeek,collectivist,auth_4,2,reasoning,0,0.1
deepseek_v4,DeepSeek,collectivist,auth_4,2,reasoning,1,0.5
deepseek_v4,DeepSeek,collectivist,auth_4,2,reasoning,2,0.4
deepseek_v4,DeepSeek,collectivist,auth_5,2,judgment,0,0.35
deepseek_v4,DeepSeek,collectivist,auth_5,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_5,2,judgment,2,0.6
deepseek_v4,DeepSeek,collectivist,auth_5,2,reasoning,0,0.6
deepseek_v4,DeepSeek,collectivist,auth_5,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_5,2,reasoning,2,0.35
deepseek_v4,DeepSeek,collectivist,auth_6,2,judgment,0,0.35
deepseek_v4,DeepSeek,collectivist,auth_6,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_6,2,judgment,2,0.6
deepseek_v4,DeepSeek,collectivist,auth_6,2,reasoning,0,0.45
deepseek_v4,DeepSeek,collectivist,auth_6,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_6,2,reasoning,2,0.5
deepseek_v4,DeepSeek,collectivist,auth_7,2,judgment,0,0.15
deepseek_v4,DeepSeek,collectivist,auth_7,2,judgment,1,0.35
deepseek_v4,DeepSeek,collectivist,auth_7,2,judgment,2,0.5
deepseek_v4,DeepSeek,collectivist,auth_7,2,reasoning,0,0.15
deepseek_v4,DeepSeek,collectivist,auth_7,2,reasoning,1,0.4
deepseek_v4,DeepSeek,collectivist,auth_7,2,reasoning,2,0.45
deepseek_v4,DeepSeek,collectivist,auth_8,2,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,auth_8,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_8,2,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,auth_8,2,reasoning,0,0.85
deepseek_v4,DeepSeek,collectivist,auth_8,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_8,2,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,auth_9,2,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,auth_9,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,auth_9,2,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,auth_9,2,reasoning,0,0.4
deepseek_v4,DeepSeek,collectivist,auth_9,2,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,auth_9,2,reasoning,2,0.5
deepseek_v4,DeepSeek,collectivist,domain_1,2,judgment,0,1.0
deepseek_v4,DeepSeek,collectivist,domain_1,2,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_1,2,judgment,2,0.0
deepseek_v4,DeepSeek,collectivist,domain_1,2,reasoning,0,1.0
deepseek_v4,DeepSeek,collectivist,domain_1,2,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_1,2,reasoning,2,0.0
deepseek_v4,DeepSeek,collectivist,domain_10,2,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_10,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_10,2,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_10,2,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_10,2,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_10,2,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_11,2,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_11,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_11,2,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_11,2,reasoning,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_11,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_11,2,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_12,2,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_12,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_12,2,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_12,2,reasoning,0,0.75
deepseek_v4,DeepSeek,collectivist,domain_12,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_12,2,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_2,2,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_2,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_2,2,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_2,2,reasoning,0,0.75
deepseek_v4,DeepSeek,collectivist,domain_2,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_2,2,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_3,2,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_3,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_3,2,judgment,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_3,2,reasoning,0,0.85
deepseek_v4,DeepSeek,collectivist,domain_3,2,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_3,2,reasoning,2,0.15
deepseek_v4,DeepSeek,collectivist,domain_4,2,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_4,2,judgment,1,0.1
deepseek_v4,DeepSeek,collectivist,domain_4,2,judgment,2,0.1
deepseek_v4,DeepSeek,collectivist,domain_4,2,reasoning,0,0.5
deepseek_v4,DeepSeek,collectivist,domain_4,2,reasoning,1,0.1
deepseek_v4,DeepSeek,collectivist,domain_4,2,reasoning,2,0.4
deepseek_v4,DeepSeek,collectivist,domain_5,2,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_5,2,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_5,2,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_5,2,reasoning,0,0.85
deepseek_v4,DeepSeek,collectivist,domain_5,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_5,2,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,domain_6,2,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_6,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_6,2,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_6,2,reasoning,0,0.75
deepseek_v4,DeepSeek,collectivist,domain_6,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_6,2,reasoning,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_7,2,judgment,0,0.8
deepseek_v4,DeepSeek,collectivist,domain_7,2,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_7,2,judgment,2,0.2
deepseek_v4,DeepSeek,collectivist,domain_7,2,reasoning,0,0.9
deepseek_v4,DeepSeek,collectivist,domain_7,2,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_7,2,reasoning,2,0.1
deepseek_v4,DeepSeek,collectivist,domain_8,2,judgment,0,0.7
deepseek_v4,DeepSeek,collectivist,domain_8,2,judgment,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_8,2,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,domain_8,2,reasoning,0,0.65
deepseek_v4,DeepSeek,collectivist,domain_8,2,reasoning,1,0.05
deepseek_v4,DeepSeek,collectivist,domain_8,2,reasoning,2,0.3
deepseek_v4,DeepSeek,collectivist,domain_9,2,judgment,0,1.0
deepseek_v4,DeepSeek,collectivist,domain_9,2,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_9,2,judgment,2,0.0
deepseek_v4,DeepSeek,collectivist,domain_9,2,reasoning,0,1.0
deepseek_v4,DeepSeek,collectivist,domain_9,2,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,domain_9,2,reasoning,2,0.0
deepseek_v4,DeepSeek,collectivist,mac_1,2,judgment,0,1.0
deepseek_v4,DeepSeek,collectivist,mac_1,2,judgment,1,0.0
deepseek_v4,DeepSeek,collectivist,mac_1,2,judgment,2,0.0
deepseek_v4,DeepSeek,collectivist,mac_1,2,reasoning,0,1.0
deepseek_v4,DeepSeek,collectivist,mac_1,2,reasoning,1,0.0
deepseek_v4,DeepSeek,collectivist,mac_1,2,reasoning,2,0.0
deepseek_v4,DeepSeek,collectivist,mac_10,2,judgment,0,0.05
deepseek_v4,DeepSeek,collectivist,mac_10,2,judgment,1,0.7
deepseek_v4,DeepSeek,collectivist,mac_10,2,judgment,2,0.25
deepseek_v4,DeepSeek,collectivist,mac_10,2,reasoning,0,0.05
deepseek_v4,DeepSeek,collectivist,mac_10,2,reasoning,1,0.8
deepseek_v4,DeepSeek,collectivist,mac_10,2,reasoning,2,0.15
